term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,max_pos_group,stop,dfidf,stem_porter,stem_snowball,stem_lancaster,df,idf,mean_tfidf
glimpses,7,8,6.426623112523744e-06,17.247507700907352,NNS,1,{'NNS'},NN,0,33.33750480391341,glimps,glimps,glimps,7,4.762500686273344,0.0005874537952666201
gling,2,5,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,gling,gling,gling,2,6.569855608330948,0.0002872914078531732
glint,12,5,1.1017068192897846e-05,16.4699001222438,NN,1,{'NN'},NN,0,42.47927513443585,glint,glint,glint,10,4.247927513443585,0.0009832037412912532
glinted,12,7,1.1017068192897846e-05,16.4699001222438,VBN,3,"{'VBD', 'NN', 'VBN'}",VB,0,47.8187172913175,glint,glint,glint,12,3.9848931076097918,0.0008167586588569186
glinting,30,8,2.7542670482244616e-05,15.14797202735644,VBG,3,"{'NN', 'VBG', 'VBP'}",VB,0,74.60481314493624,glint,glint,glint,26,2.8694158901898557,0.0017470200148939083
glisseo,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,glisseo,glisseo,glisseo,1,7.569855608330948,0.00011036383741552629
glistened,7,9,6.426623112523744e-06,17.247507700907352,VBD,2,"{'VBD', 'VBN'}",VB,0,33.33750480391341,glisten,glisten,glist,7,4.762500686273344,0.0006375388896948803
glistening,13,10,1.1935157208972667e-05,16.354422904823867,VBG,4,"{'NN', 'VBG', 'VBN', 'JJ'}",VB,0,47.8187172913175,glisten,glisten,glist,12,3.9848931076097918,0.000999202200404406
glit,1,4,9.180890160748206e-07,20.054862622964958,VBD,1,{'VBD'},VB,0,7.569855608330948,glit,glit,glit,1,7.569855608330948,0.00011548216031015938
glitter,4,7,3.672356064299282e-06,18.054862622964958,NN,1,{'NN'},NN,0,22.27942243332379,glitter,glitter,glit,4,5.569855608330948,0.0004779371427453355
glittered,16,9,1.4689424257197129e-05,16.054862622964958,VBD,4,"{'NN', 'VBD', 'VBN', 'VBP'}",VB,0,52.67500960782681,glitter,glitter,glit,14,3.7625006862733437,0.0012333342070450278
glittering,87,10,7.987374439850939e-05,13.611919127116229,VBG,5,"{'NNS', 'NN', 'VBP', 'JJ', 'VBG'}",VB,0,99.2887275657958,glitter,glitter,glit,58,1.7118746132033758,0.002703726367437941
glitters,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,glitter,glitter,glit,1,7.569855608330948,0.00011036383741552629
glittery,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,glitteri,glitteri,glittery,1,7.569855608330948,0.00014540636973359484
gloat,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gloat,gloat,glo,1,7.569855608330948,0.00015936538122801995
gloated,2,7,1.836178032149641e-06,19.054862622964958,VBD,1,{'VBD'},VB,0,13.139711216661896,gloat,gloat,glo,2,6.569855608330948,0.00023281880339600256
gloating,9,8,8.262801144673386e-06,16.884937621522646,VBG,2,"{'NN', 'VBG'}",VB,0,36.55884486664758,gloat,gloat,glo,8,4.569855608330948,0.0006555598559962134
gloatingly,2,10,1.836178032149641e-06,19.054862622964958,RB,1,{'RB'},RB,0,13.139711216661896,gloatingli,gloat,glo,2,6.569855608330948,0.0003286246986447444
globes,2,6,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,globe,globe,glob,2,6.569855608330948,0.0002552208516375604
gloom,25,5,2.2952225401870515e-05,15.411006433190233,NN,2,"{'NN', 'VBZ'}",NN,0,63.11663380285988,gloom,gloom,gloom,19,3.321928094887362,0.0013665348989938925
gloomier,3,8,2.7542670482244616e-06,18.4699001222438,JJR,2,"{'NN', 'JJR'}",JJ,0,17.954679322829374,gloomier,gloomier,gloom,3,5.984893107609792,0.00033353808140626745
gloomiest,1,9,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gloomiest,gloomiest,gloomiest,1,7.569855608330948,0.00018617451078039714
gloomily,32,8,2.9378848514394258e-05,15.054862622964958,NN,5,"{'RB', 'NN', 'VBD', 'VBZ', 'JJ'}",NN,0,78.6443637828979,gloomili,gloomili,gloom,29,2.711874613203376,0.0016959119141092415
gloomy,26,6,2.3870314417945334e-05,15.354422904823865,JJ,3,"{'NN', 'NNP', 'JJ'}",JJ,0,70.0647540023005,gloomi,gloomi,gloom,23,3.046293652273935,0.0014607762945049116
gloop,2,5,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gloop,gloop,gloop,1,7.569855608330948,4.7685631725918594e-05
gloried,1,7,9.180890160748206e-07,20.054862622964958,VBD,1,{'VBD'},VB,0,7.569855608330948,glori,glori,glory,1,7.569855608330948,8.032529295767135e-05
glorious,14,8,1.2853246225047488e-05,16.247507700907352,JJ,1,{'JJ'},JJ,0,47.8187172913175,gloriou,glorious,glory,12,3.9848931076097918,0.0011825014428646075
gloriously,1,10,9.180890160748206e-07,20.054862622964958,RB,1,{'RB'},RB,0,7.569855608330948,glorious,glorious,glory,1,7.569855608330948,0.00011067040363056942
glory,20,5,1.8361780321496413e-05,15.732934528077596,NN,5,"{'NN', 'VBD', 'VBZ', 'VBP', 'NNP'}",NN,0,59.200677040370344,glori,glori,glory,17,3.4823927670806083,0.0015699234429948764
glorying,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,glori,glori,glory,1,7.569855608330948,0.00010512228313193928
gloss,2,5,1.836178032149641e-06,19.054862622964958,VB,1,{'VB'},VB,0,13.139711216661896,gloss,gloss,gloss,2,6.569855608330948,0.00033401352205043806
glosses,1,7,9.180890160748206e-07,20.054862622964958,VBZ,1,{'VBZ'},VB,0,7.569855608330948,gloss,gloss,gloss,1,7.569855608330948,0.00013833800453821174
glossy,9,6,8.262801144673386e-06,16.884937621522646,JJ,2,"{'NN', 'JJ'}",JJ,0,39.599375461997724,glossi,glossi,glossy,9,4.399930606888636,0.0006455277470497789
glounting,1,9,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,glount,glount,glount,1,7.569855608330948,8.032529295767135e-05
glove,6,5,5.508534096448923e-06,17.4699001222438,NN,1,{'NN'},NN,0,29.90935864565875,glove,glove,glov,6,4.984893107609792,0.0006774944623535169
gloved,4,6,3.672356064299282e-06,18.054862622964958,JJ,3,"{'VBD', 'VBN', 'JJ'}",JJ,0,17.954679322829374,glove,glove,glov,3,5.984893107609792,0.0004786779275544227
gloves,27,6,2.4788403434020156e-05,15.29997512080149,NN,6,"{'NNS', 'NN', 'VBD', 'VBZ', 'IN', 'NNP'}",NN,0,64.95855026887172,glove,glove,glov,20,3.2479275134435857,0.0017008134226146855
glow,37,4,3.396929359476836e-05,14.845409257336009,NN,3,"{'NN', 'VBP', 'VB'}",NN,0,78.6443637828979,glow,glow,glow,29,2.711874613203376,0.0017436829095935425
glowed,22,6,2.0197958353646054e-05,15.59543100432766,VBD,3,"{'NN', 'VBD', 'VBN'}",VB,0,66.72830189659594,glow,glow,glow,21,3.1775381855521876,0.001291384273782655
glower,2,6,1.836178032149641e-06,19.054862622964958,VB,2,"{'NN', 'VB'}",VB,0,13.139711216661896,glower,glower,glow,2,6.569855608330948,0.00031810593025896134
glowered,6,8,5.508534096448923e-06,17.4699001222438,VBD,2,"{'VBD', 'VBN'}",VB,0,26.239637567217926,glower,glower,glow,5,5.247927513443585,0.0007198414940541117
glowering,16,9,1.4689424257197129e-05,16.054862622964958,VBG,3,"{'NN', 'VBG', 'JJ'}",VB,0,54.944475190836435,glower,glower,glow,15,3.662965012722429,0.0012629387826564508
glowing,31,7,2.846075949831944e-05,15.100666312578083,VBG,3,"{'NN', 'VBG', 'JJ'}",VB,0,79.88895038167287,glow,glow,glow,30,2.662965012722429,0.0014603763066530103
glue,1,4,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,glue,glue,glu,1,7.569855608330948,0.00015563025510548825
glued,10,5,9.180890160748207e-06,16.732934528077596,VBN,3,"{'VBD', 'VBN', 'JJ'}",VB,0,42.47927513443585,glu,glu,glu,10,4.247927513443585,0.0007085041982827193
gluey,1,5,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gluey,gluey,gluey,1,7.569855608330948,9.308725539019857e-05
glugged,1,7,9.180890160748206e-07,20.054862622964958,VBN,1,{'VBN'},VB,0,7.569855608330948,glug,glug,glug,1,7.569855608330948,2.3842815862959297e-05
glum,7,4,6.426623112523744e-06,17.247507700907352,NN,2,"{'NN', 'JJ'}",NN,0,29.90935864565875,glum,glum,glum,6,4.984893107609792,0.000604931136295839
glumly,14,6,1.2853246225047488e-05,16.247507700907352,NN,3,"{'NN', 'VBD', 'RB'}",NN,0,47.8187172913175,glumli,glum,glum,12,3.9848931076097918,0.0010218832468334032
glummest,1,8,9.180890160748206e-07,20.054862622964958,JJS,1,{'JJS'},JJ,0,7.569855608330948,glummest,glummest,glummest,1,7.569855608330948,6.304010333386865e-05
glutinous,3,9,2.7542670482244616e-06,18.4699001222438,JJ,1,{'JJ'},JJ,0,17.954679322829374,glutin,glutin,glutin,3,5.984893107609792,0.00024988875785419013
gnarled,19,7,1.744369130542159e-05,15.806935109521373,JJ,3,"{'VBD', 'VBN', 'JJ'}",JJ,0,54.944475190836435,gnarl,gnarl,gnarl,15,3.662965012722429,0.0013437469164972848
gnashed,1,7,9.180890160748206e-07,20.054862622964958,VBD,1,{'VBD'},VB,0,7.569855608330948,gnash,gnash,gnash,1,7.569855608330948,6.304010333386865e-05
gnashing,1,8,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,gnash,gnash,gnash,1,7.569855608330948,0.0001138324151628714
gnaw,1,4,9.180890160748206e-07,20.054862622964958,VB,1,{'VB'},VB,0,7.569855608330948,gnaw,gnaw,gnaw,1,7.569855608330948,0.0001138324151628714
gnawed,1,6,9.180890160748206e-07,20.054862622964958,VBN,1,{'VBN'},VB,0,7.569855608330948,gnaw,gnaw,gnaw,1,7.569855608330948,0.00012852046873227416
gnawing,3,7,2.7542670482244616e-06,18.4699001222438,VBG,2,"{'NN', 'VBG'}",VB,0,17.954679322829374,gnaw,gnaw,gnaw,3,5.984893107609792,0.00026162253230706863
gnight,2,6,1.836178032149641e-06,19.054862622964958,NNP,2,"{'NN', 'NNP'}",NN,0,13.139711216661896,gnight,gnight,gnight,2,6.569855608330948,0.000328116457275975
gnome,19,5,1.744369130542159e-05,15.806935109521373,NN,4,"{'NN', 'FW', 'NNP', 'JJ'}",NN,0,26.239637567217926,gnome,gnome,gnom,5,5.247927513443585,0.0024908410309158477
gnomeholes,1,10,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gnomehol,gnomehol,gnomehol,1,7.569855608330948,0.0001747427425745833
gnomes,17,6,1.560751327327195e-05,15.967399781714619,NN,3,"{'NN', 'NNS', 'VBZ'}",NN,0,22.27942243332379,gnome,gnome,gnom,4,5.569855608330948,0.0022172128385812145
gnoming,2,7,1.836178032149641e-06,19.054862622964958,VBG,1,{'VBG'},VB,0,13.139711216661896,gnome,gnome,gnom,2,6.569855608330948,0.0002760406858293526
gnomings,1,8,9.180890160748206e-07,20.054862622964958,FW,1,{'FW'},FW,0,7.569855608330948,gnome,gnome,gnom,1,7.569855608330948,0.0001747427425745833
go,1429,2,0.0013119492039709187,9.574072421869142,VB,12,"{'NNS', 'CD', 'RB', 'NN', 'POS', 'VBD', 'VBN', 'VB', 'VBP', 'JJ', 'FW', 'NNP'}",VB,0,2.870150250822387,go,go,go,188,0.01526675665331057,0.0004258507456937427
goaded,3,6,2.7542670482244616e-06,18.4699001222438,VBD,1,{'VBD'},VB,0,17.954679322829374,goad,goad,goad,3,5.984893107609792,0.00032541148044345483
goading,2,7,1.836178032149641e-06,19.054862622964958,VBG,1,{'VBG'},VB,0,13.139711216661896,goad,goad,goad,2,6.569855608330948,0.00023321965868921104
goal,65,4,5.967578604486334e-05,14.032494809936503,NN,3,"{'NN', 'VBD', 'JJ'}",NN,0,79.88895038167287,goal,goal,goal,30,2.662965012722429,0.0032970389077450015
goalhoop,2,8,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,goalhoop,goalhoop,goalhoop,2,6.569855608330948,0.0001790860654896152
goalhoops,4,9,3.672356064299282e-06,18.054862622964958,NN,2,"{'NN', 'NNS'}",NN,0,7.569855608330948,goalhoop,goalhoop,goalhoop,1,7.569855608330948,0.00043188450197295376
goalkeeping,1,11,9.180890160748206e-07,20.054862622964958,VBG,1,{'VBG'},VB,0,7.569855608330948,goalkeep,goalkeep,goalkeep,1,7.569855608330948,0.00010738907090836923
goalpost,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,goalpost,goalpost,goalpost,1,7.569855608330948,0.00010567996102653842
goalposts,5,9,4.590445080374103e-06,17.732934528077596,NN,2,"{'NN', 'NNS'}",NN,0,17.954679322829374,goalpost,goalpost,goalpost,3,5.984893107609792,0.00042554392968014815
goals,16,5,1.4689424257197129e-05,16.054862622964958,NNS,3,"{'NN', 'NNS', 'JJ'}",NN,0,36.55884486664758,goal,goal,goal,8,4.569855608330948,0.0012576316498543387
goat,8,4,7.344712128598564e-06,17.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,29.90935864565875,goat,goat,goat,6,4.984893107609792,0.00097303579156852
goatee,6,6,5.508534096448923e-06,17.4699001222438,NN,1,{'NN'},NN,0,29.90935864565875,goate,goate,goat,6,4.984893107609792,0.0004968930349001009
goats,4,5,3.672356064299282e-06,18.054862622964958,JJ,3,"{'NN', 'NNS', 'JJ'}",JJ,0,22.27942243332379,goat,goat,goat,4,5.569855608330948,0.0005100403839316786
gob,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gob,gob,gob,1,7.569855608330948,0.00010163608496684945
gobbed,1,6,9.180890160748206e-07,20.054862622964958,VBN,1,{'VBN'},VB,0,7.569855608330948,gob,gob,gob,1,7.569855608330948,0.0001138324151628714
gobblede,1,8,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,gobbled,gobbled,gobbl,1,7.569855608330948,0.0001619566882398577
gobbledegook,3,12,2.7542670482244616e-06,18.4699001222438,NNP,1,{'NNP'},NN,0,17.954679322829374,gobbledegook,gobbledegook,gobbledegook,3,5.984893107609792,0.00035739979156238877
gobl,1,4,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gobl,gobl,gobl,1,7.569855608330948,0.00016000540283937745
goblei,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,goblei,goblei,goble,1,7.569855608330948,0.00010163608496684945
goblet,120,6,0.00011017068192897847,13.14797202735644,NN,2,"{'NN', 'NNP'}",NN,0,86.39750184799087,goblet,goblet,goblet,36,2.3999306068886352,0.0054557900816368495
gobletful,2,9,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,13.139711216661896,goblet,goblet,goblet,2,6.569855608330948,0.0003172042803902825
goblets,24,7,2.2034136385795692e-05,15.469900122243802,NNS,2,"{'NN', 'NNS'}",NN,0,52.67500960782681,goblet,goblet,goblet,14,3.7625006862733437,0.0017072777667878306
gobletsful,1,10,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,goblets,goblets,goblets,1,7.569855608330948,0.00010163608496684945
goblin,145,6,0.000133122907330849,12.874953532950023,NN,7,"{'NNS', 'NN', 'POS', 'VBN', 'VBP', 'JJ', 'NNP'}",NN,0,81.08543823626624,goblin,goblin,goblin,31,2.6156592979440725,0.006505104211232561
goblins,93,7,8.538227849495831e-05,13.515703811856927,NNS,4,"{'NN', 'NNS', 'NNP', 'JJ'}",NN,0,64.95855026887172,goblin,goblin,goblin,20,3.2479275134435857,0.005340405420353799
goblinwork,1,10,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,goblinwork,goblinwork,goblinwork,1,7.569855608330948,0.00016000540283937745
gobstones,9,9,8.262801144673386e-06,16.884937621522646,NNP,2,"{'NNPS', 'NNP'}",NN,0,36.55884486664758,gobston,gobston,gobston,8,4.569855608330948,0.0008411394253109482
god,19,3,1.744369130542159e-05,15.806935109521373,NNP,5,"{'CD', 'NN', 'VB', 'JJ', 'NNP'}",NN,0,59.200677040370344,god,god,god,17,3.4823927670806083,0.001378297578553931
godelot,1,7,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,godelot,godelot,godelot,1,7.569855608330948,0.00013505540782035588
godfather,43,9,3.947782769121728e-05,14.62859786826286,NN,2,"{'NN', 'JJ'}",NN,0,73.14998546390558,godfath,godfath,godfath,25,2.925999418556223,0.0029957993934188317
godfathers,7,10,6.426623112523744e-06,17.247507700907352,NN,2,"{'NN', 'NNS'}",NN,0,29.90935864565875,godfath,godfath,godfath,6,4.984893107609792,0.0006183772516896599
godric,13,6,1.1935157208972667e-05,16.354422904823867,NNP,1,{'NNP'},NN,0,33.33750480391341,godric,godric,godr,7,4.762500686273344,0.0010885480647925695
godrics,55,7,5.049489588411513e-05,14.273502909440298,NNP,1,{'NNP'},NN,0,54.944475190836435,godric,godric,godr,15,3.662965012722429,0.004197304584245333
gods,2,4,1.836178032149641e-06,19.054862622964958,NNP,1,{'NNP'},NN,0,13.139711216661896,god,god,god,2,6.569855608330948,0.00028964767579677713
godson,1,6,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,godson,godson,godson,1,7.569855608330948,0.00016810694222364972
goers,1,5,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,goer,goer,goer,1,7.569855608330948,0.00017707264580891108
goes,55,4,5.049489588411513e-05,14.273502909440298,VBZ,4,"{'NN', 'NNS', 'VBD', 'VBZ'}",VB,0,94.129508004601,goe,goe,goe,46,2.046293652273935,0.0022767812254411357
goggle,1,6,9.180890160748206e-07,20.054862622964958,VBP,1,{'VBP'},VB,0,7.569855608330948,goggl,goggl,goggl,1,7.569855608330948,0.00014128136633689712
goggled,8,7,7.344712128598564e-06,17.054862622964958,VBD,1,{'VBD'},VB,0,36.55884486664758,goggl,goggl,goggl,8,4.569855608330948,0.0007567741765945457
goggles,6,7,5.508534096448923e-06,17.4699001222438,NNS,2,"{'NN', 'NNS'}",NN,0,13.139711216661896,goggl,goggl,goggl,2,6.569855608330948,0.0006826975463447814
goggling,16,8,1.4689424257197129e-05,16.054862622964958,VBG,2,"{'NN', 'VBG'}",VB,0,57.117689733295165,goggl,goggl,goggl,16,3.569855608330948,0.0011781537132804385
goin,28,4,2.5706492450094975e-05,15.247507700907354,NN,7,"{'NNS', 'NN', 'VBN', 'VB', 'VBP', 'JJ', 'NNP'}",NN,0,57.117689733295165,goin,goin,goin,16,3.569855608330948,0.0020316644243512103
going,1469,5,0.0013486727646139114,9.534243942408677,VBG,10,"{'NNS', 'NN', 'VBD', 'VBN', 'VBZ', 'VB', 'VBP', 'JJ', 'VBG', 'NNP'}",VB,0,7.117717345707593,go,go,going,185,0.03847414781463564,0.0011515654950383894
goings,3,6,2.7542670482244616e-06,18.4699001222438,NNS,1,{'NNS'},NN,0,17.954679322829374,go,go,going,3,5.984893107609792,0.000444041560202302
goingto,2,7,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,13.139711216661896,goingto,goingto,goingto,2,6.569855608330948,0.00020884877323530958
gold,259,4,0.00023778505516337852,12.038054335278403,NN,9,"{'NNS', 'RB', 'NN', 'POS', 'VBN', 'VBZ', 'VB', 'JJ', 'NNP'}",NN,0,91.53788716866414,gold,gold,gold,102,0.8974302663594523,0.004419249453621634
golden,224,6,0.0002056519396007598,12.247507700907354,JJ,2,"{'NNP', 'JJ'}",JJ,0,97.71731109304126,golden,golden,gold,88,1.1104239896936507,0.004657790550849589
goldfish,4,8,3.672356064299282e-06,18.054862622964958,JJ,1,{'JJ'},JJ,0,22.27942243332379,goldfish,goldfish,goldf,4,5.569855608330948,0.0003514270029255406
goldstein,7,9,6.426623112523744e-06,17.247507700907352,NNP,1,{'NNP'},NN,0,29.90935864565875,goldstein,goldstein,goldstein,6,4.984893107609792,0.0006929748496698765
golf,2,4,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,golf,golf,golf,1,7.569855608330948,0.0003112605102109765
golfball,2,8,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'JJ'}",NN,0,13.139711216661896,golfbal,golfbal,golfbal,2,6.569855608330948,0.00019294683552678214
golfer,2,6,1.836178032149641e-06,19.054862622964958,NN,2,"{'NN', 'VBP'}",NN,0,13.139711216661896,golfer,golfer,golf,2,6.569855608330948,0.0005141808962907757
golfing,1,7,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,golf,golf,golf,1,7.569855608330948,0.0004065443398673978
golgomath,5,9,4.590445080374103e-06,17.732934528077596,NNP,1,{'NNP'},NN,0,7.569855608330948,golgomath,golgomath,golgoma,1,7.569855608330948,0.0007721190950969959
golgomathll,1,11,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,golgomathl,golgomathl,golgomathl,1,7.569855608330948,0.00015442381901939917
golgomaths,3,10,2.7542670482244616e-06,18.4699001222438,NNP,2,"{'POS', 'NNP'}",NN,0,7.569855608330948,golgomath,golgomath,golgomath,1,7.569855608330948,0.00046327145705819757
golpalott,1,9,9.180890160748206e-07,20.054862622964958,NNP,1,{'NNP'},NN,0,7.569855608330948,golpalott,golpalott,golpalot,1,7.569855608330948,0.00014128136633689712
golpalotts,5,10,4.590445080374103e-06,17.732934528077596,NNP,2,"{'POS', 'NNP'}",NN,0,7.569855608330948,golpalott,golpalott,golpalot,1,7.569855608330948,0.0007064068316844856
gon,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gon,gon,gon,1,7.569855608330948,0.00015442381901939917
gone,471,4,0.0004324199265712405,11.175279373352174,VBN,13,"{'NNS', 'CD', 'NN', 'VBN', 'VBD', 'VBZ', 'VB', 'VBP', 'JJ', 'FW', 'VBG', 'NNP', 'RP'}",VB,0,38.469135564829266,gone,gone,gon,161,0.23893873021633086,0.0022279819292886642
gonedead,1,8,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,gonedead,gonedead,gonedead,1,7.569855608330948,0.00010738907090836923
goner,2,5,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,goner,goner,gon,2,6.569855608330948,0.00027273496899191124
goners,1,6,9.180890160748206e-07,20.054862622964958,NNS,1,{'NNS'},NN,0,7.569855608330948,goner,goner,gon,1,7.569855608330948,0.00017866074128701788
gong,2,4,1.836178032149641e-06,19.054862622964958,NN,1,{'NN'},NN,0,13.139711216661896,gong,gong,gong,2,6.569855608330948,0.0003034108193502593
gonna,12,5,1.1017068192897846e-05,16.4699001222438,NN,5,"{'NNS', 'NN', 'VBN', 'VB', 'JJ'}",NN,0,42.47927513443585,gonna,gonna,gonn,10,4.247927513443585,0.000967872146987131
goo,1,3,9.180890160748206e-07,20.054862622964958,NN,1,{'NN'},NN,0,7.569855608330948,goo,goo,goo,1,7.569855608330948,0.00014078213889401055
good,1066,4,0.0009786828911357588,9.996870900205781,JJ,12,"{'NNS', 'CD', 'RB', 'NN', 'POS', 'VBN', 'VBD', 'VB', 'VBP', 'JJ', 'CC', 'NNP'}",JJ,0,11.295096200069802,good,good,good,182,0.06206096813225166,0.0013079273592858248
